userId,movieId,rating,timestamp,age,profession
4,1396,5,949895772,28,dj
4,1544,3,949811230,28,dj
4,1580,5,949919978,28,dj
4,1663,4,949811559,28,dj
4,1674,5,949896244,28,dj
4,1805,1,949895864,28,dj
4,1858,5,949919738,28,dj
4,1917,4,949810688,28,dj
4,1918,2,949895956,28,dj
4,1953,5,949810261,28,dj
4,1954,5,949810261,28,dj
4,1961,5,949918743,28,dj
4,1967,3,949949538,28,dj
4,1968,5,949811559,28,dj
4,1994,5,949896309,28,dj
4,2000,5,949811602,28,dj
4,2002,3,949895907,28,dj
4,2003,2,949918970,28,dj
4,2005,5,949896070,28,dj
4,2014,4,949919454,28,dj
4,2018,5,949778771,28,dj
4,2020,4,949811738,28,dj
4,2021,4,949896114,28,dj
4,2033,4,949982239,28,dj
4,2034,4,949896183,28,dj
4,2046,5,949810618,28,dj
4,2054,3,949896114,28,dj
4,2064,5,949918648,28,dj
4,2078,5,949949444,28,dj
4,2080,5,949919306,28,dj
4,2081,4,949982239,28,dj
4,2085,5,949949444,28,dj
4,2086,5,949896114,28,dj
4,2087,5,949949638,28,dj
4,2091,5,949896183,28,dj
4,2094,4,949920028,28,dj
4,2096,5,949949538,28,dj
4,2100,5,949896114,28,dj
4,2102,5,949949396,28,dj
4,2105,4,949896114,28,dj
4,2109,5,949919399,28,dj
4,2110,3,949896309,28,dj
4,2114,5,949918927,28,dj
4,2115,5,949918994,28,dj
4,2124,4,949919763,28,dj
4,2140,5,949896070,28,dj
4,2141,4,949982239,28,dj
4,2143,4,949896114,28,dj
4,2144,5,949811603,28,dj
4,2161,5,949896070,28,dj
4,2174,5,949896070,28,dj
4,2193,3,949896070,28,dj
4,2194,5,949918764,28,dj
4,2248,4,949811559,28,dj
4,2263,3,949896309,28,dj
4,2268,5,949895772,28,dj
4,2289,5,949919556,28,dj
4,2348,4,949918927,28,dj
4,2371,4,949811603,28,dj
4,2403,4,949918994,28,dj
4,2406,5,949918994,28,dj
4,2409,4,949810302,28,dj
4,2454,5,949982274,28,dj
4,2467,5,949918875,28,dj
4,2551,4,949896275,28,dj
4,2616,1,949895993,28,dj
4,2628,5,949810582,28,dj
4,2640,5,949810261,28,dj
4,2659,3,949918671,28,dj
4,2683,4,949896497,28,dj
4,2699,4,949896497,28,dj
4,2716,5,949811523,28,dj
4,2723,5,949810582,28,dj
4,2734,4,949778714,28,dj
4,2770,1,949896521,28,dj
4,2788,5,949919399,28,dj
4,2791,5,949811490,28,dj
4,2795,4,949811603,28,dj
4,2797,5,949896070,28,dj
4,2804,5,949811738,28,dj
4,2822,3,949811230,28,dj
4,2867,3,949918875,28,dj
4,2872,5,949896114,28,dj
4,2877,5,949896377,28,dj
4,2902,2,949896309,28,dj
4,2903,1,949896309,28,dj
4,2916,4,949810534,28,dj
4,2918,5,949811559,28,dj
4,2968,5,949896070,28,dj
4,2986,3,949896015,28,dj
4,2987,5,949918807,28,dj
4,2991,5,949810261,28,dj
4,3016,3,949896543,28,dj
4,3034,5,949949444,28,dj
4,3039,4,949811559,28,dj
4,3040,5,949919419,28,dj
4,3060,5,949919656,28,dj
4,3071,4,949918715,28,dj
4,3101,4,949896275,28,dj
4,3104,4,949811603,28,dj
4,3108,5,949919738,28,dj
4,3169,4,949918904,28,dj
4,3208,2,949778946,28,dj
4,3210,4,949811523,28,dj
4,3251,5,949918970,28,dj
4,3255,4,949919738,28,dj
4,3263,3,949919845,28,dj
4,3265,5,949895732,28,dj
4,4006,2,949982238,28,dj
5,3,4,1163374957,42,rj
5,39,4,1163374952,42,rj
5,104,4,1163374639,42,rj
5,141,4,1163374242,42,rj
5,150,4,1163374404,42,rj
5,231,3.5,1163373762,42,rj
5,277,4.5,1163373208,42,rj
5,344,3.5,1163373636,42,rj
5,356,4,1163374152,42,rj
5,364,4,1163373752,42,rj
5,367,4,1163373755,42,rj
5,377,4,1163373610,42,rj
5,440,4,1163374477,42,rj
5,500,4.5,1163373718,42,rj
5,586,4,1163374392,42,rj
5,588,3.5,1163373551,42,rj
5,595,4,1163374190,42,rj
5,597,5,1163373711,42,rj
5,788,3.5,1163374993,42,rj
5,858,2.5,1163373651,42,rj
5,903,3.5,1163373135,42,rj
5,919,4,1163374286,42,rj
5,1022,4,1163373316,42,rj
5,1035,5,1163373103,42,rj
5,1193,3,1163374173,42,rj
5,1221,2.5,1163374239,42,rj
5,1247,4,1163374582,42,rj
5,1307,4,1163374495,42,rj
5,1380,5,1163373044,42,rj
5,1393,3.5,1163374165,42,rj
5,1485,4.5,1163374608,42,rj
5,1544,3.5,1163374562,42,rj
5,1682,4,1163374214,42,rj
5,1721,4,1163373744,42,rj
5,1777,4,1163374601,42,rj
5,1784,4.5,1163374251,42,rj
5,1923,4.5,1163373726,42,rj
5,1961,4,1163373675,42,rj
5,1968,4,1163374324,42,rj
5,1997,3.5,1163374593,42,rj
5,2023,1.5,1163373188,42,rj
5,2081,5,1163373109,42,rj
5,2273,4,1163373276,42,rj
5,2294,4,1163373251,42,rj
5,2355,3.5,1163374184,42,rj
5,2424,4,1163373193,42,rj
5,2502,3.5,1163374290,42,rj
5,2683,4,1163373679,42,rj
5,2694,4.5,1163373293,42,rj
5,2706,4,1163374246,42,rj
5,2762,3.5,1163373743,42,rj
5,2770,3.5,1163374947,42,rj
5,2918,3.5,1163374278,42,rj
5,2997,3.5,1163374127,42,rj
5,3114,3.5,1163374263,42,rj
5,3176,3.5,1163374408,42,rj
5,3408,4,1163374137,42,rj
5,3753,3.5,1163373148,42,rj
5,3897,4.5,1163374235,42,rj
5,3948,3.5,1163374198,42,rj
5,4014,4,1163373273,42,rj
5,4018,4,1163375025,42,rj
5,4022,3.5,1163373696,42,rj
5,4025,4.5,1163375145,42,rj
5,4306,3.5,1163374103,42,rj
5,4308,3.5,1163374354,42,rj
5,4447,4.5,1163375033,42,rj
5,4718,3.5,1163375131,42,rj
5,4963,3,1163373548,42,rj
5,4995,4.5,1163373616,42,rj
5,5266,3.5,1163374995,42,rj
5,5299,4.5,1163373299,42,rj
5,5349,4.5,1163373606,42,rj
5,5464,4,1163374443,42,rj
5,5669,3.5,1163374206,42,rj
5,5679,4.5,1163374389,42,rj
5,5816,3,1163373688,42,rj
5,5995,4,1163374533,42,rj
5,6218,3.5,1163374491,42,rj
5,6373,4,1163374572,42,rj
5,6377,4,1163373626,42,rj
5,6502,4,1163374455,42,rj
5,6711,2.5,1163373238,42,rj
5,6942,4,1163374511,42,rj
5,8376,4,1163374742,42,rj
5,8464,4,1163374381,42,rj
5,8622,3.5,1163374118,42,rj
5,8636,4.5,1163373593,42,rj
5,8644,4,1163374426,42,rj
5,30707,4.5,1163374340,42,rj
5,30749,4.5,1163374702,42,rj
5,30793,3.5,1163374177,42,rj
5,33166,5,1163374211,42,rj
5,33679,4,1163374517,42,rj
5,34162,4.5,1163374227,42,rj
5,35836,4,1163374275,42,rj
5,40819,4.5,1163374283,42,rj
5,41566,4,1163374144,42,rj
5,41569,4,1163374167,42,rj
5,48385,4.5,1163374357,42,rj
6,111,4,1109258212,41,dj
6,158,2,1108134263,41,dj
6,173,2,1109258228,41,dj
6,293,5,1108134539,41,dj
6,596,4,1108134269,41,dj
6,903,4,1108134299,41,dj
6,1204,5,1108134266,41,dj
6,1250,4.5,1108134284,41,dj
6,1259,4.5,1109258196,41,dj
6,1276,4.5,1108134309,41,dj
6,1285,4.5,1108134339,41,dj
6,1358,2,1109258181,41,dj
6,1639,2,1109258179,41,dj
6,1687,2,1109258281,41,dj
6,1747,2,1109258194,41,dj
6,1876,0.5,1108134334,41,dj
6,1909,3,1108134344,41,dj
6,2001,3,1108134289,41,dj
6,2019,4,1109258270,41,dj
6,2072,4,1109258285,41,dj
6,2174,4,1109258175,41,dj
6,2502,3.5,1108134291,41,dj
6,2528,3,1109258245,41,dj
6,2529,4,1108134293,41,dj
6,2571,1,1109258202,41,dj
6,2657,2,1108134271,41,dj
6,2692,4,1108134274,41,dj
6,2723,3,1109258257,41,dj
6,2761,4.5,1108134545,41,dj
6,2890,3,1109258199,41,dj
6,3052,1,1108134337,41,dj
6,3114,4,1109258183,41,dj
6,3300,3.5,1109258250,41,dj
6,3751,1.5,1109258190,41,dj
6,4641,1.5,1109258217,41,dj
6,4975,1.5,1109258226,41,dj
6,5952,5,1108134311,41,dj
6,7090,3,1108134534,41,dj
6,7153,5,1108134519,41,dj
6,7361,4,1108134524,41,dj
6,8368,3.5,1108134526,41,dj
6,8636,4,1108134537,41,dj
6,8784,3,1108134531,41,dj
6,8874,4.5,1108134521,41,dj
7,1,3,851866703,50,fashion designer
7,10,3,851869035,50,fashion designer
7,21,3,851867289,50,fashion designer
7,31,3,851868750,50,fashion designer
7,34,4,851867861,50,fashion designer
7,40,4,851866901,50,fashion designer
7,104,3,851866744,50,fashion designer
7,110,5,851868188,50,fashion designer
7,112,4,851866720,50,fashion designer
7,141,4,851866704,50,fashion designer
7,151,4,851868206,50,fashion designer
7,198,2,851868704,50,fashion designer
7,207,3,851868705,50,fashion designer
7,260,5,851869062,50,fashion designer
7,272,3,851868188,50,fashion designer
7,316,2,851869161,50,fashion designer
7,318,5,851868187,50,fashion designer
7,329,3,851868524,50,fashion designer
7,333,3,851867345,50,fashion designer
7,345,3,851867621,50,fashion designer
7,355,3,851867941,50,fashion designer
7,356,3,851868188,50,fashion designer
7,357,3,851867436,50,fashion designer
7,364,3,851868020,50,fashion designer
7,367,3,851867790,50,fashion designer
7,377,3,851869291,50,fashion designer
7,380,4,851869291,50,fashion designer
7,480,4,851869161,50,fashion designer
7,500,3,851867669,50,fashion designer
7,534,4,851868246,50,fashion designer
7,539,3,851867688,50,fashion designer
7,541,4,851869035,50,fashion designer
7,551,4,851868019,50,fashion designer
7,588,4,851868044,50,fashion designer
7,589,3,851869140,50,fashion designer
7,590,4,851868186,50,fashion designer
7,592,3,851868863,50,fashion designer
7,594,4,851868020,50,fashion designer
7,595,3,851868044,50,fashion designer
7,610,3,851868074,50,fashion designer
7,671,4,851866806,50,fashion designer
7,708,3,851866744,50,fashion designer
7,720,5,851868019,50,fashion designer
7,724,2,851866784,50,fashion designer
7,736,1,851866704,50,fashion designer
7,737,1,851866763,50,fashion designer
7,745,5,851868020,50,fashion designer
7,780,3,851866703,50,fashion designer
7,786,2,851866744,50,fashion designer
7,924,4,851868289,50,fashion designer
7,1036,3,851869102,50,fashion designer
7,1073,3,851866744,50,fashion designer
7,1079,4,851867320,50,fashion designer
7,1080,4,851867289,50,fashion designer
7,1097,3,851868308,50,fashion designer
7,1125,3,851867553,50,fashion designer
7,1129,3,851869103,50,fashion designer
7,1136,4,851867289,50,fashion designer
7,1148,5,851868019,50,fashion designer
7,1196,5,851869034,50,fashion designer
7,1197,3,851867289,50,fashion designer
7,1198,5,851869035,50,fashion designer
7,1210,5,851869034,50,fashion designer
7,1220,4,851867379,50,fashion designer
7,1223,5,851868044,50,fashion designer
7,1225,5,851868246,50,fashion designer
7,1231,4,851868321,50,fashion designer
7,1240,4,851869062,50,fashion designer
7,1242,5,851868289,50,fashion designer
7,1270,3,851867436,50,fashion designer
7,1275,4,851869080,50,fashion designer
7,1278,3,851867436,50,fashion designer
7,1287,4,851868332,50,fashion designer
7,1288,4,851867401,50,fashion designer
7,1291,3,851867320,50,fashion designer
7,1298,3,851868471,50,fashion designer
7,1302,4,851868471,50,fashion designer
7,1307,3,851867401,50,fashion designer
7,1353,3,851866935,50,fashion designer
7,1371,3,851869160,50,fashion designer
7,1372,3,851869102,50,fashion designer
7,1373,2,851869230,50,fashion designer
7,1374,4,851869035,50,fashion designer
7,1375,3,851869140,50,fashion designer
7,1376,3,851869062,50,fashion designer
7,1394,3,851867688,50,fashion designer
7,1405,5,851866978,50,fashion designer
7,1408,1,851869140,50,fashion designer
8,32,5,1154465405,38,dj
8,45,2.5,1154389572,38,dj
8,47,5,1154464836,38,dj
8,50,5,1154400173,38,dj
8,110,4,1154473268,38,dj
8,260,3.5,1154464829,38,dj
8,282,2,1154389420,38,dj
8,296,4,1154465380,38,dj
8,318,5,1154464714,38,dj
8,356,4,1154400390,38,dj
8,457,4.5,1154400475,38,dj
8,520,3.5,1154389356,38,dj
8,524,2,1154400357,38,dj
8,527,5,1154400170,38,dj
8,543,5,1154389386,38,dj
8,589,4,1154464853,38,dj
8,593,4.5,1154464833,38,dj
8,628,4,1154400284,38,dj
8,805,3.5,1154389432,38,dj
8,858,5,1154400181,38,dj
8,1196,3.5,1154464841,38,dj
8,1197,4,1154464887,38,dj
8,1198,4,1154464730,38,dj
8,1210,4,1154464769,38,dj
8,1219,4,1154465573,38,dj
8,1225,4,1154465394,38,dj
8,1258,4,1154465555,38,dj
8,1259,4,1154464811,38,dj
8,1265,3,1154465230,38,dj
8,1270,4,1154464747,38,dj
8,1291,4,1154464720,38,dj
8,1302,3.5,1154400465,38,dj
8,1358,0.5,1154474527,38,dj
8,1387,4,1154465285,38,dj
8,1393,3,1154400324,38,dj
8,1500,4,1154465235,38,dj
8,1552,3,1154389408,38,dj
8,1617,3.5,1154464990,38,dj
8,1625,5,1154389385,38,dj
8,1674,4,1154389491,38,dj
8,1704,4,1154473252,38,dj
8,1754,3,1154400308,38,dj
8,1777,5,1154400458,38,dj
8,1876,3.5,1154389528,38,dj
8,1961,5,1154473322,38,dj
8,2028,4,1154473259,38,dj
8,2100,3,1154389460,38,dj
8,2139,3,1154465222,38,dj
8,2194,4.5,1154464735,38,dj
8,2302,4.5,1154400414,38,dj
8,2324,4,1154464850,38,dj
8,2329,5,1154473217,38,dj
8,2353,3.5,1154389340,38,dj
8,2423,3.5,1154400351,38,dj
8,2502,5,1154464889,38,dj
8,2571,5,1154464738,38,dj
8,2716,3.5,1154464944,38,dj
8,2762,4.5,1154464717,38,dj
8,2770,2.5,1154389541,38,dj
8,2791,4.5,1154465558,38,dj
8,2797,3.5,1154400340,38,dj
8,2804,3.5,1154473419,38,dj
8,2841,3,1154400360,38,dj
8,2858,4.5,1154464950,38,dj
8,2918,5,1154473364,38,dj
8,2959,4,1154464901,38,dj
8,3147,4.5,1154400266,38,dj
8,3578,5,1154400441,38,dj
8,3916,3.5,1154400198,38,dj
8,3948,4,1154389482,38,dj
8,3996,4,1154465526,38,dj
8,4011,4.5,1154464873,38,dj
8,4019,3.5,1154400245,38,dj
8,4034,4.5,1154465279,38,dj
8,4226,5,1154464905,38,dj
8,4262,4,1154464915,38,dj
8,4448,2.5,1154400334,38,dj
8,4886,3.5,1154464808,38,dj
8,4896,3.5,1154400398,38,dj
8,4963,4.5,1154400383,38,dj
8,4973,4,1154465373,38,dj
8,4993,3.5,1154464819,38,dj
8,4995,3.5,1154389449,38,dj
8,5064,5,1154400236,38,dj
8,5378,3.5,1154389552,38,dj
8,5445,4.5,1154400449,38,dj
8,5464,4,1154464756,38,dj
8,5630,4,1154400407,38,dj
8,5650,4,1154465399,38,dj
8,5669,3,1154465385,38,dj
8,5952,4,1154464762,38,dj
8,5989,3.5,1154400444,38,dj
8,6377,4,1154389474,38,dj
8,6378,3,1154400191,38,dj
8,6870,4,1154464895,38,dj
8,6874,5,1154465296,38,dj
8,6879,3,1154400253,38,dj
8,7143,3.5,1154400294,38,dj
8,7153,4,1154464753,38,dj
8,7361,4,1154465367,38,dj
8,7438,4,1154464994,38,dj
8,8533,2.5,1154400471,38,dj
8,8784,4.5,1154464868,38,dj
8,8873,4,1154465499,38,dj
8,8874,3,1154465548,38,dj
8,32587,3.5,1154465243,38,dj
8,33166,4.5,1154473310,38,dj
8,33493,4.5,1154400263,38,dj
8,33794,4.5,1154464726,38,dj
8,34162,3.5,1154400423,38,dj
8,40583,3.5,1154473088,38,dj
8,40819,3.5,1154473264,38,dj
8,42007,2,1154473042,38,dj
8,43556,3.5,1154473022,38,dj
8,43871,3,1154473014,38,dj
8,44004,3,1154473017,38,dj
9,1,4,938629179,29,driver
9,17,4,938628337,29,driver
9,26,3,938628655,29,driver
9,36,5,938629110,29,driver
9,47,3,938628897,29,driver
9,318,4,938628966,29,driver
9,497,4,938628777,29,driver
9,515,4,938628577,29,driver
9,527,5,938628843,29,driver
9,534,5,938628337,29,driver
9,593,4,938628843,29,driver
9,608,5,938628843,29,driver
9,733,2,938628337,29,driver
9,1059,5,938629250,29,driver
9,1177,3,938629470,29,driver
9,1357,4,938628655,29,driver
9,1358,4,938628450,29,driver
9,1411,3,938628655,29,driver
9,1541,2,938628777,29,driver
9,1584,4,938629341,29,driver
9,1680,4,938629054,29,driver
9,1682,5,938628690,29,driver
9,1704,4,938628966,29,driver
9,1721,3,938629470,29,driver
9,1784,5,938628966,29,driver
9,2028,4,938629341,29,driver
9,2125,4,938629522,29,driver
9,2140,4,938629747,29,driver
9,2249,4,938629053,29,driver
9,2268,3,938629053,29,driver
9,2273,3,938628777,29,driver
9,2278,4,938628897,29,driver
9,2291,4,938629341,29,driver
9,2294,2,938629250,29,driver
9,2302,4,938628843,29,driver
9,2391,4,939122916,29,driver
9,2396,4,938628577,29,driver
9,2427,2,938629681,29,driver
9,2490,3,938629681,29,driver
9,2501,4,938628966,29,driver
9,2539,2,938629341,29,driver
9,2571,5,938628450,29,driver
9,2628,3,938628843,29,driver
9,2762,4,938627748,29,driver
9,2857,4,938629681,29,driver
10,50,5,942766420,21,dj
10,152,4,942766793,21,dj
10,318,4,942766515,21,dj
10,344,3,942766603,21,dj
10,345,4,942766603,21,dj
10,592,3,942767328,21,dj
10,735,4,942766974,21,dj
10,1036,3,942767258,21,dj
10,1089,3,942766420,21,dj
10,1101,2,942767328,21,dj
10,1127,4,942767328,21,dj
10,1196,4,942767258,21,dj
10,1197,4,942767258,21,dj
10,1198,4,942767258,21,dj
10,1200,4,942767258,21,dj
10,1210,4,942767258,21,dj
10,1220,3,942767328,21,dj
10,1240,4,942767258,21,dj
10,1291,4,942767258,21,dj
10,1358,5,942766420,21,dj
10,1423,4,942766420,21,dj
10,1459,3,942766725,21,dj
10,1499,3,942766845,21,dj
10,1611,5,942767029,21,dj
10,1690,3,942766679,21,dj
10,1704,4,942766472,21,dj
10,1719,5,942766472,21,dj
10,1887,2,942766845,21,dj
10,1923,5,942766515,21,dj
10,2108,3,942766472,21,dj
10,2344,5,942766991,21,dj
10,2406,4,942767328,21,dj
10,2410,2,942767328,21,dj
10,2539,4,942766845,21,dj
10,2571,5,942766515,21,dj
10,2826,5,942766109,21,dj
10,2827,3,942766251,21,dj
10,2840,3,942766213,21,dj
10,2841,4,942766029,21,dj
10,2881,3,942766164,21,dj
10,2890,4,942765978,21,dj
10,2907,2,942766213,21,dj
10,2926,5,942767121,21,dj
10,2995,2,942766251,21,dj
10,3005,3,942766059,21,dj
10,3019,4,942767571,21,dj
11,50,5,1391658537,16,student
11,70,1,1391656827,16,student
11,126,4,1391657561,16,student
11,169,3,1391657297,16,student
11,296,5,1391658423,16,student
11,778,4.5,1391658505,16,student
11,785,3.5,1391656845,16,student
11,923,5,1391658556,16,student
11,1027,4.5,1391658634,16,student
11,1201,5,1391658440,16,student
11,1408,5,1391658667,16,student
11,1918,3,1391657062,16,student
11,2042,3.5,1391657376,16,student
11,2596,4.5,1391657543,16,student
11,2762,3,1391658583,16,student
11,3424,3,1391657112,16,student
11,5669,3,1391658601,16,student
11,6598,5,1391657861,16,student
11,26614,5,1391658574,16,student
11,48516,5,1391658450,16,student
11,51084,4,1391657605,16,student
11,58295,4.5,1391657459,16,student
11,71211,3.5,1391657720,16,student
11,77455,4.5,1391658141,16,student
11,79132,4,1391658115,16,student
11,80489,4.5,1391658399,16,student
11,80906,3,1391658137,16,student
11,81158,4,1391658210,16,student
11,81562,3.5,1391658218,16,student
11,88129,4,1391658385,16,student
11,91500,4.5,1391658311,16,student
11,91529,4.5,1391658125,16,student
11,91548,4,1391658270,16,student
11,96079,4,1391658186,16,student
11,96861,4,1391657924,16,student
